Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,Notes,Workout Notes,RPE
2022-08-29 14:05:09,"Treino B",1h 24m,"Squat (Barbell)",4,20.0,12,0,0,,,0
2022-08-30 13:45:55,"Treino C",1h 48m,"Stiff Leg Deadlift (Barbell)",1,12.0,12,0,0,"","",0
2022-08-30 13:45:55,"Treino C",1h 48m,"Stiff Leg Deadlift (Barbell)",2,12.0,12,0,0,,,0
2022-08-30 13:45:55,"Treino C",1h 48m,"Stiff Leg Deadlift (Barbell)",3,14.0,12,0,0,,,0
2022-08-30 13:45:55,"Treino C",1h 48m,"Hip Thrust (Barbell)",1,20.0,10,0,0,"",,0
2022-08-30 13:45:55,"Treino C",1h 48m,"Hip Thrust (Barbell)",2,20.0,15,0,0,,,0
2022-08-30 13:45:55,"Treino C",1h 48m,"Hip Thrust (Barbell)",3,20.0,15,0,0,,,0
2022-08-30 13:45:55,"Treino C",1h 48m,"Lying Leg Curl (Machine)",1,22.0,12,0,0,"",,0
2022-08-30 13:45:55,"Treino C",1h 48m,"Lying Leg Curl (Machine)",2,22.0,12,0,0,,,0
2022-08-30 13:45:55,"Treino C",1h 48m,"Lying Leg Curl (Machine)",3,22.0,12,0,0,,,0
2022-08-30 13:45:55,"Treino C",1h 48m,"Standing Calf Raise (Bodyweight)",1,0,30,0,0,"",,0
2022-08-30 13:45:55,"Treino C",1h 48m,"Standing Calf Raise (Bodyweight)",2,0,35,0,0,,,0
2022-08-30 13:45:55,"Treino C",1h 48m,"Standing Calf Raise (Bodyweight)",3,0,37,0,0,,,0
2022-08-30 13:45:55,"Treino C",1h 48m,"Bulgarian Split Squat",1,3.0,12,0,0,"",,0
2022-08-30 13:45:55,"Treino C",1h 48m,"Bulgarian Split Squat",2,3.0,12,0,0,,,0
2022-08-30 13:45:55,"Treino C",1h 48m,"Running (Treadmill)",1,0,0,0,900,"",,0
2022-08-31 14:51:51,"Treino A",1h 50m,"Running (Treadmill)",1,0,0,2.0,900,"","",0
2022-08-31 14:51:51,"Treino A",1h 50m,"Crunch",1,0,20,0,0,"",,0
2022-08-31 14:51:51,"Treino A",1h 50m,"Crunch",2,0,20,0,0,,,0
2022-08-31 14:51:51,"Treino A",1h 50m,"Crunch",3,0,20,0,0,,,0
2022-08-31 14:51:51,"Treino A",1h 50m,"Crunch",4,0,15,0,0,,,0
2022-08-31 14:51:51,"Treino A",1h 50m,"Seated Row (Cable)",1,31.0,12,0,0,"",,0
2022-08-31 14:51:51,"Treino A",1h 50m,"Seated Row (Cable)",2,31.0,20,0,0,,,0
2022-08-31 14:51:51,"Treino A",1h 50m,"Seated Row (Cable)",3,38.0,15,0,0,,,0
2022-08-31 14:51:51,"Treino A",1h 50m,"Lat Pulldown (Cable)",1,18.0,12,0,0,"",,0
2022-08-31 14:51:51,"Treino A",1h 50m,"Lat Pulldown (Cable)",2,17.6,15,0,0,,,0
2022-08-31 14:51:51,"Treino A",1h 50m,"Lat Pulldown (Cable)",3,17.6,20,0,0,,,0
2022-08-31 14:51:51,"Treino A",1h 50m,"Running (Treadmill)",1,0,0,2.43,900,"",,0
2022-08-31 14:51:51,"Treino A",1h 50m,"Bicep Curl (Cable)",1,15.0,20,0,0,"",,0
2022-08-31 14:51:51,"Treino A",1h 50m,"Bicep Curl (Cable)",2,20.0,8,0,0,,,0
2022-08-31 14:51:51,"Treino A",1h 50m,"Bicep Curl (Cable)",3,15.0,20,0,0,,,0
2022-08-31 14:51:51,"Treino A",1h 50m,"Bicep Curl (Dumbbell)",1,6.0,12,0,0,"",,0
2022-08-31 14:51:51,"Treino A",1h 50m,"Bicep Curl (Dumbbell)",2,6.0,12,0,0,,,0
2022-08-31 14:51:51,"Treino A",1h 50m,"Bicep Curl (Dumbbell)",3,6.0,10,0,0,,,0
2022-08-31 14:51:51,"Treino A",1h 50m,"Chest Fly",1,17.6,15,0,0,"",,0
2022-08-31 14:51:51,"Treino A",1h 50m,"Chest Fly",2,17.6,15,0,0,,,0
2022-08-31 14:51:51,"Treino A",1h 50m,"Chest Fly",3,17.6,20,0,0,,,0
2022-08-31 14:51:51,"Treino A",1h 50m,"Triceps Extension (Cable)",1,10.0,15,0,0,"",,0
2022-08-31 14:51:51,"Treino A",1h 50m,"Triceps Extension (Cable)",2,10.0,20,0,0,,,0
2022-08-31 14:51:51,"Treino A",1h 50m,"Triceps Extension (Cable)",3,15.0,8,0,0,,,0
2022-09-13 06:37:52,"Treino B",1h 17m,"Leg Press",1,70.0,15,0,0,"","",0
2022-09-13 06:37:52,"Treino B",1h 17m,"Leg Press",2,80.0,15,0,0,,,0
2022-09-13 06:37:52,"Treino B",1h 17m,"Leg Press",3,80.0,20,0,0,,,0
2022-09-13 06:37:52,"Treino B",1h 17m,"Leg Extension (Machine)",1,25.0,12,0,0,"",,0
2022-09-13 06:37:52,"Treino B",1h 17m,"Leg Extension (Machine)",2,25.0,15,0,0,,,0
2022-09-13 06:37:52,"Treino B",1h 17m,"Leg Extension (Machine)",3,25.0,12,0,0,,,0
2022-09-13 06:37:52,"Treino B",1h 17m,"Hip Abductor (Machine)",1,30.0,15,0,0,"",,0
2022-09-13 06:37:52,"Treino B",1h 17m,"Hip Abductor (Machine)",2,30.0,15,0,0,,,0
2022-09-15 06:44:53,"Treino da manhã",1h 2m,"Squat (Barbell)",1,20.0,12,0,0,"","",0
2022-09-15 06:44:53,"Treino da manhã",1h 2m,"Squat (Barbell)",2,20.0,15,0,0,,,0
2022-09-15 06:44:53,"Treino da manhã",1h 2m,"Squat (Barbell)",3,20.0,15,0,0,,,0
2022-09-15 06:44:53,"Treino da manhã",1h 2m,"Hack Squat",1,30.0,12,0,0,"",,0
2022-09-15 06:44:53,"Treino da manhã",1h 2m,"Hack Squat",2,30.0,12,0,0,,,0
2022-09-15 06:44:53,"Treino da manhã",1h 2m,"Hack Squat",3,30.0,12,0,0,,,0
2022-09-15 06:44:53,"Treino da manhã",1h 2m,"Seated Row (Cable)",1,25.0,12,0,0,"",,0
2022-09-15 06:44:53,"Treino da manhã",1h 2m,"Seated Row (Cable)",2,25.0,15,0,0,,,0
2022-09-15 06:44:53,"Treino da manhã",1h 2m,"Seated Row (Cable)",3,25.0,15,0,0,,,0
2022-09-15 06:44:53,"Treino da manhã",1h 2m,"Lat Pulldown (Cable)",1,22.6,12,0,0,"",,0
2022-09-15 06:44:53,"Treino da manhã",1h 2m,"Lat Pulldown (Cable)",2,22.6,12,0,0,,,0
2022-09-15 06:44:53,"Treino da manhã",1h 2m,"Lat Pulldown (Cable)",3,22.6,20,0,0,,,0
2022-09-15 06:44:53,"Treino da manhã",1h 2m,"Bicep Curl (Cable)",1,18.0,12,0,0,"",,0
2022-09-15 06:44:53,"Treino da manhã",1h 2m,"Bicep Curl (Cable)",2,18.0,12,0,0,,,0
2022-09-15 06:44:53,"Treino da manhã",1h 2m,"Bicep Curl (Cable)",3,18.0,12,0,0,,,0
2022-09-15 06:44:53,"Treino da manhã",1h 2m,"Bicep Curl (Dumbbell)",1,6.0,8,0,0,"",,0
2022-09-15 06:44:53,"Treino da manhã",1h 2m,"Bicep Curl (Dumbbell)",2,6.0,8,0,0,,,0
2022-09-15 06:44:53,"Treino da manhã",1h 2m,"Triceps Extension",1,18.0,15,0,0,"",,0
2022-09-15 06:44:53,"Treino da manhã",1h 2m,"Triceps Extension",2,18.0,12,0,0,,,0
2022-09-17 11:51:24,"Treino C",2h 50m,"Running (Treadmill)",1,0,0,3.7175754,900,"","",0
2022-09-17 11:51:24,"Treino C",2h 50m,"Stiff Leg Deadlift (Barbell)",1,20.0,13,0,0,"",,0
2022-09-17 11:51:24,"Treino C",2h 50m,"Stiff Leg Deadlift (Barbell)",2,20.0,15,0,0,,,0
2022-09-17 11:51:24,"Treino C",2h 50m,"Stiff Leg Deadlift (Barbell)",3,20.0,16,0,0,,,0
2022-09-17 11:51:24,"Treino C",2h 50m,"Hip Thrust (Barbell)",1,30.0,10,0,0,"",,0
2022-09-17 11:51:24,"Treino C",2h 50m,"Hip Thrust (Barbell)",2,30.0,10,0,0,,,0
2022-09-17 11:51:24,"Treino C",2h 50m,"Hip Thrust (Barbell)",3,30.0,12,0,0,,,0
2022-09-17 11:51:24,"Treino C",2h 50m,"Lying Leg Curl (Machine)",1,25.3,15,0,0,"",,0
2022-09-17 11:51:24,"Treino C",2h 50m,"Lying Leg Curl (Machine)",2,25.3,12,0,0,,,0
2022-09-17 11:51:24,"Treino C",2h 50m,"Lying Leg Curl (Machine)",3,26.4,10,0,0,,,0
2022-09-17 11:51:24,"Treino C",2h 50m,"hip extension",1,11.0,12,0,0,"",,0
2022-09-17 11:51:24,"Treino C",2h 50m,"hip extension",2,14.0,12,0,0,,,
2022-09-20 06:44:17,"Treino A",54m,"Seated Row (Cable)",1,25.0,11,0,0,"","",0
2022-09-20 06:44:17,"Treino A",54m,"Seated Row (Cable)",2,25.0,12,0,0,,,0
2022-09-20 06:44:17,"Treino A",54m,"Seated Row (Cable)",3,30.0,12,0,0,,,0
2022-09-20 06:44:17,"Treino A",54m,"Lat Pulldown (Cable)",1,25.0,12,0,0,"",,0
2022-09-20 06:44:17,"Treino A",54m,"Lat Pulldown (Cable)",2,25.0,15,0,0,,,0
2022-09-20 06:44:17,"Treino A",54m,"Lat Pulldown (Cable)",3,27.3,8,0,0,,,0
2022-09-20 06:44:17,"Treino A",54m,"Bicep Curl (Cable)",1,18.0,12,0,0,"",,0
2022-09-20 06:44:17,"Treino A",54m,"Bicep Curl (Cable)",2,18.0,12,0,0,,,0
2022-09-20 06:44:17,"Treino A",54m,"Bicep Curl (Cable)",3,18.0,12,0,0,,,0
2022-09-20 06:44:17,"Treino A",54m,"Bicep Curl (Dumbbell)",1,5.0,12,0,0,"",,0
2022-09-20 06:44:17,"Treino A",54m,"Bicep Curl (Dumbbell)",2,5.0,12,0,0,,,0
2022-09-20 06:44:17,"Treino A",54m,"Bicep Curl (Dumbbell)",3,5.0,17,0,0,,,0
2022-09-20 06:44:17,"Treino A",54m,"Triceps Extension",1,16.3,15,0,0,"",,0
2022-09-20 06:44:17,"Treino A",54m,"Triceps Extension",2,18.0,12,0,0,,,0
2022-09-20 06:44:17,"Treino A",54m,"Triceps Extension",3,20.3,12,0,0,,,0
2022-09-20 06:44:17,"Treino A",54m,"Triceps Extension (Dumbbell)",1,6.0,12,0,0,"",,0
2022-09-20 06:44:17,"Treino A",54m,"Triceps Extension (Dumbbell)",2,6.0,12,0,0,,,0
2022-09-21 06:23:33,"Treino B",57m,"Leg Press",1,80.0,15,0,0,"","",0
2022-09-21 06:23:33,"Treino B",57m,"Leg Press",2,80.0,12,0,0,,,0
2022-09-21 06:23:33,"Treino B",57m,"Leg Press",3,80.0,14,0,0,,,0
2022-09-21 06:23:33,"Treino B",57m,"Leg Extension (Machine)",1,25.0,15,0,0,"",,0
2022-09-21 06:23:33,"Treino B",57m,"Leg Extension (Machine)",2,25.0,12,0,0,,,0
2022-09-21 06:23:33,"Treino B",57m,"Leg Extension (Machine)",3,27.3,15,0,0,,,0
2022-09-21 06:23:33,"Treino B",57m,"Hip Abductor (Machine)",1,35.0,8,0,0,"",,0
2022-09-21 06:23:33,"Treino B",57m,"Hip Abductor (Machine)",2,35.0,10,0,0,,,0
2022-09-21 06:23:33,"Treino B",57m,"Hip Abductor (Machine)",3,35.0,8,0,0,,,0
2022-09-26 06:33:43,"Treino B",54m,"Leg Press",1,85.0,12,0,0,"","",0
2022-09-26 06:33:43,"Treino B",54m,"Leg Press",2,85.0,12,0,0,,,0
2022-09-26 06:33:43,"Treino B",54m,"Leg Press",3,85.0,12,0,0,,,0
2022-09-26 06:33:43,"Treino B",54m,"Leg Extension (Machine)",1,27.3,12,0,0,"",,0
2022-09-26 06:33:43,"Treino B",54m,"Leg Extension (Machine)",2,27.3,15,0,0,,,0
2022-09-26 06:33:43,"Treino B",54m,"Leg Extension (Machine)",3,27.3,15,0,0,,,0
2022-09-26 06:33:43,"Treino B",54m,"Hip Abductor (Machine)",1,30.0,12,0,0,"",,0
2022-09-26 06:33:43,"Treino B",54m,"Hip Abductor (Machine)",2,30.0,15,0,0,,,0
2022-09-26 06:33:43,"Treino B",54m,"Hip Abductor (Machine)",3,35.0,15,0,0,,,0
2022-09-26 06:33:43,"Treino B",54m,"Squat (Barbell)",1,20.0,12,0,0,"",,0
2022-09-26 06:33:43,"Treino B",54m,"Squat (Barbell)",2,20.0,12,0,0,,,0
2022-09-26 06:33:43,"Treino B",54m,"Squat (Barbell)",3,20.0,15,0,0,,,0
2022-09-29 07:11:16,"Treino A",1h 31m,"Seated Row (Cable)",1,27.3,12,0,0,"","",0
2022-09-29 07:11:16,"Treino A",1h 31m,"Seated Row (Cable)",2,27.3,12,0,0,,,0
2022-09-29 07:11:16,"Treino A",1h 31m,"Seated Row (Cable)",3,27.3,12,0,0,,,0
2022-09-29 07:11:16,"Treino A",1h 31m,"Lat Pulldown (Cable)",1,27.3,10,0,0,"",,0
2022-09-29 07:11:16,"Treino A",1h 31m,"Lat Pulldown (Cable)",2,27.3,8,0,0,,,0
2022-09-29 07:11:16,"Treino A",1h 31m,"Lat Pulldown (Cable)",3,27.3,12,0,0,,,0
2022-09-29 07:11:16,"Treino A",1h 31m,"Bicep Curl (Cable)",1,20.3,12,0,0,"",,0
2022-09-29 07:11:16,"Treino A",1h 31m,"Bicep Curl (Cable)",2,20.3,12,0,0,,,0
2022-09-29 07:11:16,"Treino A",1h 31m,"Bicep Curl (Cable)",3,20.3,8,0,0,,,0
2022-09-29 07:11:16,"Treino A",1h 31m,"Bicep Curl (Dumbbell)",1,6.0,12,0,0,"",,0
2022-09-29 07:11:16,"Treino A",1h 31m,"Bicep Curl (Dumbbell)",2,6.0,12,0,0,,,0
2022-09-29 07:11:16,"Treino A",1h 31m,"Bicep Curl (Dumbbell)",3,6.0,15,0,0,,,0
2022-09-29 07:11:16,"Treino A",1h 31m,"Seated Overhead Press (Dumbbell)",1,5.0,12,0,0,"",,0
2022-09-29 07:11:16,"Treino A",1h 31m,"Seated Overhead Press (Dumbbell)",2,5.0,12,0,0,,,0
2022-09-29 07:11:16,"Treino A",1h 31m,"Seated Overhead Press (Dumbbell)",3,5.0,12,0,0,,,0
2022-10-01 13:02:09,"Treino C",1h 25m,"Running (Treadmill)",1,0,0,3.7175754,900,"","",0
2022-10-01 13:02:09,"Treino C",1h 25m,"Stiff Leg Deadlift (Barbell)",1,20.0,15,0,0,"",,0
2022-10-01 13:02:09,"Treino C",1h 25m,"Stiff Leg Deadlift (Barbell)",2,25.0,10,0,0,,,0
2022-10-01 13:02:09,"Treino C",1h 25m,"Stiff Leg Deadlift (Barbell)",3,25.0,15,0,0,,,0
2022-10-01 13:02:09,"Treino C",1h 25m,"Hip Thrust (Barbell)",1,30.0,10,0,0,"",,0
2022-10-01 13:02:09,"Treino C",1h 25m,"Hip Thrust (Barbell)",2,30.0,12,0,0,,,0
2022-10-01 13:02:09,"Treino C",1h 25m,"Hip Thrust (Barbell)",3,30.0,16,0,0,,,0
2022-10-01 13:02:09,"Treino C",1h 25m,"Lying Leg Curl (Machine)",1,26.4,15,0,0,"",,0
2022-10-01 13:02:09,"Treino C",1h 25m,"Lying Leg Curl (Machine)",2,26.4,14,0,0,,,0
2022-10-01 13:02:09,"Treino C",1h 25m,"Lying Leg Curl (Machine)",3,26.4,11,0,0,,,0
2022-10-01 13:02:09,"Treino C",1h 25m,"hip extension",1,14.0,10,0,0,"",,0
2022-10-01 13:02:09,"Treino C",1h 25m,"hip extension",2,14.0,12,0,0,,,0
2022-10-01 13:02:09,"Treino C",1h 25m,"hip extension",3,14.0,10,0,0,,,0
2022-10-04 06:34:16,"Treino A",1h 27m,"Seated Row (Cable)",1,25.0,12,0,0,"","",0
2022-10-04 06:34:16,"Treino A",1h 27m,"Seated Row (Cable)",2,25.0,12,0,0,,,0
2022-10-04 06:34:16,"Treino A",1h 27m,"Seated Row (Cable)",3,27.3,15,0,0,,,0
2022-10-04 06:34:16,"Treino A",1h 27m,"Bicep Curl (Cable)",1,20.3,12,0,0,"",,0
2022-10-04 06:34:16,"Treino A",1h 27m,"Bicep Curl (Cable)",2,20.3,8,0,0,,,0
2022-10-04 06:34:16,"Treino A",1h 27m,"Bicep Curl (Cable)",3,20.3,8,0,0,,,0
2022-10-04 06:34:16,"Treino A",1h 27m,"Triceps Extension",1,20.3,15,0,0,"",,0
2022-10-04 06:34:16,"Treino A",1h 27m,"Triceps Extension",2,18.0,15,0,0,,,0
2022-10-04 06:34:16,"Treino A",1h 27m,"Triceps Extension",3,20.3,15,0,0,,,0
2022-10-04 06:34:16,"Treino A",1h 27m,"Triceps Extension (Cable)",1,14.0,10,0,0,"",,0
2022-10-04 06:34:16,"Treino A",1h 27m,"Triceps Extension (Cable)",2,14.0,10,0,0,,,0
2022-10-04 06:34:16,"Treino A",1h 27m,"Triceps Extension (Cable)",3,14.0,12,0,0,,,0
2022-10-06 06:45:35,"Treino B",1h 28m,"Leg Press",1,80.0,15,0,0,"","",0
2022-10-06 06:45:35,"Treino B",1h 28m,"Leg Press",2,80.0,15,0,0,,,0
2022-10-06 06:45:35,"Treino B",1h 28m,"Leg Press",3,80.0,15,0,0,,,0
2022-10-06 06:45:35,"Treino B",1h 28m,"Leg Extension (Machine)",1,27.3,12,0,0,"",,0
2022-10-06 06:45:35,"Treino B",1h 28m,"Leg Extension (Machine)",2,27.3,20,0,0,,,0
2022-10-06 06:45:35,"Treino B",1h 28m,"Leg Extension (Machine)",3,27.3,20,0,0,,,0
2022-10-06 06:45:35,"Treino B",1h 28m,"Hip Abductor (Machine)",1,35.0,20,0,0,"",,0
2022-10-06 06:45:35,"Treino B",1h 28m,"Hip Abductor (Machine)",2,35.0,15,0,0,,,0
2022-10-06 06:45:35,"Treino B",1h 28m,"Squat (Barbell)",1,25.0,12,0,0,"",,0
2022-10-06 06:45:35,"Treino B",1h 28m,"Squat (Barbell)",2,25.0,12,0,0,,,0
2022-10-06 06:45:35,"Treino B",1h 28m,"Squat (Barbell)",3,25.0,12,0,0,,,0
2023-04-19 06:20:28,"Legs",1h 5m,"Squat (Barbell)",1,20.0,6,0,0,"","",
2023-04-19 06:20:28,"Legs",1h 5m,"Squat (Barbell)",2,30.0,5,0,0,,,
2023-04-19 06:20:28,"Legs",1h 5m,"Squat (Barbell)",3,50.0,4,0,0,,,
2023-04-19 06:20:28,"Legs",1h 5m,"Squat (Barbell)",4,60.0,5,0,0,,,0
2023-04-19 06:20:28,"Legs",1h 5m,"Squat (Barbell)",5,60.0,5,0,0,,,
2023-04-19 06:20:28,"Legs",1h 5m,"Squat (Barbell)",6,60.0,5,0,0,,,
2023-04-19 06:20:28,"Legs",1h 5m,"Leg Press",1,110.0,10,0,0,"",,
2023-04-19 06:20:28,"Legs",1h 5m,"Leg Press",2,110.0,12,0,0,,,
2023-04-19 06:20:28,"Legs",1h 5m,"Leg Press",3,110.0,9,0,0,,,
2023-04-19 06:20:28,"Legs",1h 5m,"Lunge (Barbell)",1,30.0,11,0,0,"",,
2023-04-19 06:20:28,"Legs",1h 5m,"Lunge (Barbell)",2,30.0,10,0,0,,,
2023-04-19 06:20:28,"Legs",1h 5m,"Lunge (Barbell)",3,30.0,9,0,0,,,
2023-04-22 11:41:36,"Chest & Triceps ",1h 18m,"Bench Press (Barbell)",1,35.0,12,0,0,"","",
2023-04-22 11:41:36,"Chest & Triceps ",1h 18m,"Bench Press (Barbell)",2,35.0,8,0,0,,,
2023-04-22 11:41:36,"Chest & Triceps ",1h 18m,"Bench Press (Barbell)",3,35.0,8,0,0,,,
2023-04-22 11:41:36,"Chest & Triceps ",1h 18m,"Chest Fly (Dumbbell)",1,10.0,12,0,0,"",,
2023-04-22 11:41:36,"Chest & Triceps ",1h 18m,"Chest Fly (Dumbbell)",2,10.0,12,0,0,,,
2023-04-22 11:41:36,"Chest & Triceps ",1h 18m,"Chest Fly (Dumbbell)",3,12.0,8,0,0,,,
2023-04-22 11:41:36,"Chest & Triceps ",1h 18m,"Triceps Extension (Barbell)",1,15.0,18,0,0,"",,
2023-04-22 11:41:36,"Chest & Triceps ",1h 18m,"Triceps Extension (Barbell)",2,15.0,15,0,0,,,
2023-04-22 11:41:36,"Chest & Triceps ",1h 18m,"Triceps Extension (Barbell)",3,15.0,18,0,0,,,
2023-04-22 11:41:36,"Chest & Triceps ",1h 18m,"Triceps Extension (Cable)",1,27.0,8,0,0,"",,
2023-04-22 11:41:36,"Chest & Triceps ",1h 18m,"Triceps Extension (Cable)",2,23.0,12,0,0,,,
2023-04-22 11:41:36,"Chest & Triceps ",1h 18m,"Incline Bench Press (Barbell)",1,22.5,10,0,0,"",,
2023-04-22 11:41:36,"Chest & Triceps ",1h 18m,"Incline Bench Press (Barbell)",2,22.5,7,0,0,,,
2023-04-22 11:41:36,"Chest & Triceps ",1h 18m,"Incline Bench Press (Barbell)",3,20.0,3,0,0,,,
2023-04-22 11:41:36,"Chest & Triceps ",1h 18m,"Incline Bench Press (Barbell)",4,30.0,10,0,0,,,
2023-04-22 11:41:36,"Chest & Triceps ",1h 18m,"Incline Bench Press (Barbell)",5,30.0,10,0,0,,,
2023-04-22 11:41:36,"Chest & Triceps ",1h 18m,"Incline Bench Press (Barbell)",6,7.0,10,0,0,,,
2023-04-28 18:40:19,"Legs",1h 8m,"Squat (Barbell)",1,60.0,5,0,0,"","",
2023-04-28 18:40:19,"Legs",1h 8m,"Squat (Barbell)",2,70.0,9,0,0,,,
2023-04-28 18:40:19,"Legs",1h 8m,"Squat (Barbell)",3,70.0,3,0,0,,,
2023-04-28 18:40:19,"Legs",1h 8m,"Squat (Barbell)",4,70.0,2,0,0,,,
2023-04-28 18:40:19,"Legs",1h 8m,"Leg Press",1,100.0,10,0,0,"",,
2023-04-28 18:40:19,"Legs",1h 8m,"Leg Press",2,100.0,10,0,0,,,
2023-04-28 18:40:19,"Legs",1h 8m,"Leg Press",3,100.0,12,0,0,,,
2023-04-28 18:40:19,"Legs",1h 8m,"Lunge (Barbell)",1,30.0,11,0,0,"",,
2023-04-28 18:40:19,"Legs",1h 8m,"Lunge (Barbell)",2,30.0,11,0,0,,,
2023-04-28 18:40:19,"Legs",1h 8m,"Lunge (Barbell)",3,30.0,9,0,0,,,
2023-05-02 06:58:36,"Chest & Triceps ",1h 1m,"Bench Press (Barbell)",1,20.0,5,0,0,"","",
2023-05-02 06:58:36,"Chest & Triceps ",1h 1m,"Bench Press (Barbell)",2,20.0,5,0,0,,,
2023-05-02 06:58:36,"Chest & Triceps ",1h 1m,"Bench Press (Barbell)",3,30.0,3,0,0,,,
2023-05-02 06:58:36,"Chest & Triceps ",1h 1m,"Bench Press (Barbell)",4,35.0,8,0,0,,,
2023-05-02 06:58:36,"Chest & Triceps ",1h 1m,"Bench Press (Barbell)",5,35.0,8,0,0,,,
2023-05-02 06:58:36,"Chest & Triceps ",1h 1m,"Bench Press (Barbell)",6,35.0,8,0,0,,,
2023-05-02 06:58:36,"Chest & Triceps ",1h 1m,"Chest Fly (Dumbbell)",1,10.0,15,0,0,"",,
2023-05-02 06:58:36,"Chest & Triceps ",1h 1m,"Chest Fly (Dumbbell)",2,10.0,15,0,0,,,
2023-05-02 06:58:36,"Chest & Triceps ",1h 1m,"Chest Fly (Dumbbell)",3,10.0,10,0,0,,,
2023-05-02 06:58:36,"Chest & Triceps ",1h 1m,"Triceps Extension (Cable)",1,27.0,20,0,0,"",,
2023-05-02 06:58:36,"Chest & Triceps ",1h 1m,"Triceps Extension (Cable)",2,27.0,16,0,0,,,
2023-05-02 06:58:36,"Chest & Triceps ",1h 1m,"Triceps Extension (Cable)",3,27.0,12,0,0,,,
2023-05-02 06:58:36,"Chest & Triceps ",1h 1m,"Incline Bench Press (Barbell)",1,25.0,8,0,0,"",,
2023-05-02 06:58:36,"Chest & Triceps ",1h 1m,"Incline Bench Press (Barbell)",2,25.0,2,0,0,,,
2023-05-02 06:58:36,"Chest & Triceps ",1h 1m,"Incline Bench Press (Barbell)",3,25.0,8,0,0,,,
2023-05-02 06:58:36,"Chest & Triceps ",1h 1m,"Incline Bench Press (Barbell)",4,25.0,8,0,0,,,
2023-05-02 06:58:36,"Chest & Triceps ",1h 1m,"Incline Bench Press (Barbell)",5,25.0,10,0,0,,,
2023-05-06 12:18:42,"Back & Biceps",1h 22m,"Deadlift (Barbell)",1,30.0,10,0,0,"","",
2023-05-06 12:18:42,"Back & Biceps",1h 22m,"Deadlift (Barbell)",2,40.0,7,0,0,,,
2023-05-06 12:18:42,"Back & Biceps",1h 22m,"Deadlift (Barbell)",3,50.0,5,0,0,,,
2023-05-06 12:18:42,"Back & Biceps",1h 22m,"Deadlift (Barbell)",4,60.0,6,0,0,,,
2023-05-06 12:18:42,"Back & Biceps",1h 22m,"Deadlift (Barbell)",5,70.0,3,0,0,,,
2023-05-06 12:18:42,"Back & Biceps",1h 22m,"Deadlift (Barbell)",6,70.0,4,0,0,,,
2023-05-06 12:18:42,"Back & Biceps",1h 22m,"Lat Pulldown (Cable)",1,39.0,9,0,0,"",,
2023-05-06 12:18:42,"Back & Biceps",1h 22m,"Lat Pulldown (Cable)",2,39.0,8,0,0,,,
2023-05-06 12:18:42,"Back & Biceps",1h 22m,"Lat Pulldown (Cable)",3,39.0,8,0,0,,,
2023-05-06 12:18:42,"Back & Biceps",1h 22m,"Bent Over One Arm Row (Dumbbell)",1,12.0,13,0,0,"",,
2023-05-06 12:18:42,"Back & Biceps",1h 22m,"Bent Over One Arm Row (Dumbbell)",2,12.0,13,0,0,,,
2023-05-06 12:18:42,"Back & Biceps",1h 22m,"Bent Over One Arm Row (Dumbbell)",3,12.0,12,0,0,,,
2023-05-06 12:18:42,"Back & Biceps",1h 22m,"Bicep Curl (Dumbbell)",1,4.0,16,0,0,"",,
2023-05-06 12:18:42,"Back & Biceps",1h 22m,"Bicep Curl (Dumbbell)",2,6.0,12,0,0,,,
2023-05-06 12:18:42,"Back & Biceps",1h 22m,"Bicep Curl (Dumbbell)",3,6.0,12,0,0,,,
2023-05-06 12:18:42,"Back & Biceps",1h 22m,"Concentration Curl (Dumbbell)",1,6.0,11,0,0,"",,
2023-05-06 12:18:42,"Back & Biceps",1h 22m,"Concentration Curl (Dumbbell)",2,6.0,8,0,0,,,
2023-05-06 12:18:42,"Back & Biceps",1h 22m,"Concentration Curl (Dumbbell)",3,6.0,5,0,0,,,
2023-05-08 07:09:39,"Shoulders + Glutes ",1h 11m,"Shoulder Press (Plate Loaded)",1,4.0,12,0,0,"","",
2023-05-08 07:09:39,"Shoulders + Glutes ",1h 11m,"Shoulder Press (Plate Loaded)",2,6.0,8,0,0,,,
2023-05-08 07:09:39,"Shoulders + Glutes ",1h 11m,"Shoulder Press (Plate Loaded)",3,6.0,6,0,0,,,
2023-05-08 07:09:39,"Shoulders + Glutes ",1h 11m,"Shoulder Press (Plate Loaded)",4,10.0,10,0,0,,,
2023-05-08 07:09:39,"Shoulders + Glutes ",1h 11m,"Shoulder Press (Plate Loaded)",5,10.0,11,0,0,,,
2023-05-08 07:09:39,"Shoulders + Glutes ",1h 11m,"Shoulder Press (Plate Loaded)",6,10.0,10,0,0,,,
2023-05-08 07:09:39,"Shoulders + Glutes ",1h 11m,"Lateral Raise (Dumbbell)",1,6.0,13,0,0,"",,
2023-05-08 07:09:39,"Shoulders + Glutes ",1h 11m,"Lateral Raise (Dumbbell)",2,6.0,11,0,0,,,
2023-05-08 07:09:39,"Shoulders + Glutes ",1h 11m,"Lateral Raise (Dumbbell)",3,6.0,11,0,0,,,
2023-05-08 07:09:39,"Shoulders + Glutes ",1h 11m,"Face Pull (Cable)",1,27.0,15,0,0,"",,
